"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"321","Bilocale via pigna, 104F, Pigna - Omodeo, Napoli","750.0","2","55.0","nan","0"
"322","Bilocale via Luigi Palmieri 14, Borgo Orefici, Napoli","780.0","2","30.0","nan","0"
"323","Appartamento via Posillipo, Posillipo, Napoli","nan","5","400.0","3","0"
"324","Appartamento via Francesco Petrarca 127, Posillipo, Napoli","4500.0","5","180.0","2","0"
"325","Quadrilocale buono stato, secondo piano, Arenella, Napoli","1400.0","4","118.0","2","0"
"326","Trilocale via dei Carrozzieri a Monteoliveto,20, Centro Storico, Napoli","1400.0","3","75.0","nan","1"
"327","Bilocale via della Stadera, Zona Industriale - Marina, Napoli","nan","2","50.0","nan","1"
"328","Trilocale via discesa Gaiola, Marechiaro, Napoli","2300.0","3","90.0","3","1"
"329","Appartamento via Pasquale del Torto, Rione Alto, Napoli","1200.0","5","120.0","2","1"
"330","Trilocale via della Cavallerizza, Chiaia, Napoli","1200.0","3","75.0","2","1"
"331","Trilocale via Raffaele Morghen, Vomero, Napoli","1500.0","3","80.0","nan","1"
"332","Appartamento buono stato, primo piano, San Carlo All'Arena, Napoli","1300.0","5+","180.0","2","1"
"333","Mansarda via Agostino Depretis, Porto - Municipio, Napoli","1000.0","2","50.0","2","1"
"334","Monolocale buono stato, secondo piano, Sanità, Napoli","450.0","nan","20.0","nan","1"
"335","Quadrilocale via posillipo, 394, Posillipo, Napoli","2500.0","4","150.0","nan","1"
"336","Trilocale via Luigia Sanfelice 36, Vomero, Napoli","1000.0","3","60.0","nan","1"
"337","Quadrilocale via BAUSAN, Chiaia, Napoli","1400.0","4","95.0","nan","1"
"338","Appartamento salita Moiariello, San Carlo All'Arena, Napoli","1300.0","5+","190.0","2","1"
"339","Appartamento via Santa Maria in Portico 1, Chiaia, Napoli","2500.0","5+","250.0","3","1"
"340","Quadrilocale via Scipione Capece, Posillipo, Napoli","3500.0","4","200.0","3","1"
"341","Quadrilocale viale Colli Aminei, Colli Aminei - Capodimonte, Napoli","900.0","4","100.0","nan","1"
"342","Appartamento via DEI MILLE, Chiaia, Napoli","2700.0","5+","150.0","nan","1"
"343","Bilocale piazzale Vincenzo Tecchio, Fuorigrotta, Napoli","900.0","2","70.0","nan","1"
"344","Trilocale discesa Gaiola, Marechiaro, Napoli","2100.0","3","110.0","2","1"
"345","Quadrilocale via Santa Chiara 10, Centro Storico, Napoli","1750.0","4","100.0","3","1"
"346","Attico via Emanuele De Deo, Quartieri Spagnoli, Napoli","3500.0","5+","110.0","nan","1"
"347","Trilocale via Onofrio Fragnito 2, Rione Alto, Napoli","900.0","3","80.0","nan","1"
"348","Quadrilocale da ristrutturare, primo piano, Soccavo, Napoli","900.0","4","100.0","nan","1"
"349","Appartamento viale Colli Aminei 249, Colli Aminei - Capodimonte, Napoli","1350.0","5+","180.0","3","1"
"350","Appartamento via Partenope, Santa Lucia, Napoli","3500.0","5+","220.0","3","1"
"351","Appartamento corso Vittorio Emanuele, Mergellina - Piedigrotta, Napoli","1200.0","5","130.0","nan","R"
"352","Bilocale via Ponte di Tappia, Porto - Municipio, Napoli","1000.0","2","50.0","nan","R"
"353","Bilocale via Monte di Dio 81, Chiaia, Napoli","1100.0","2","66.0","nan","R"
"354","Bilocale via Coroglio 32, Bagnoli, Napoli","800.0","2","43.0","nan","R"
"355","Trilocale corso Vittorio Emanuele, Mergellina - Piedigrotta, Napoli","1000.0","3","81.0","nan","R"
"356","Quadrilocale salita Arenella 33, Arenella, Napoli","1250.0","4","105.0","2","R"
"357","Bilocale via Giacomo Piscicelli 56, Chiaia, Napoli","850.0","2","60.0","2","R"
"358","Trilocale via dei Mille, Chiaia, Napoli","2800.0","3","130.0","3","R"
"359","Trilocale via Guido de Ruggiero, 87, Pigna - Omodeo, Napoli","1000.0","3","80.0","nan","R"
"360","Trilocale via Francesco Crispi 73, Piazza Amedeo - Parco Margherita, Napoli","1300.0","3","90.0","2","R"
"361","Appartamento via Emanuele De Deo, Quartieri Spagnoli, Napoli","2500.0","5+","90.0","nan","R"
"362","Quadrilocale via Eduardo Suarez, Piazza Canneto - Salvator Rosa, Napoli","1250.0","4","90.0","nan","R"
"363","Appartamento via Francesco Cilea, Vomero, Napoli","1500.0","5","120.0","nan","R"
"364","Quadrilocale viale Dei Pini, 8, Colli Aminei - Capodimonte, Napoli","1200.0","4","120.0","nan","R"
"365","Trilocale Vico Molo alle Due Porte 8, Arenella, Napoli","1000.0","3","65.0","nan","R"
"366","Palazzo - Edificio via Cavallerizza, Chiaia, Napoli","5000.0","5+","300.0","2","R"
"367","Palazzo - Edificio centro Direzionale, Centro Direzionale, Napoli","1668.0","5","139.0","nan","R"
"368","Appartamento via salita Scudillo, Colli Aminei - Capodimonte, Napoli","2100.0","5+","185.0","2","R"
"369","Villa unifamiliare via Camaldolilli 223, Camaldoli, Napoli","2200.0","5+","250.0","3","R"
"370","Appartamento corso VITTORIO EMANUELE, Vomero, Napoli","3700.0","5+","300.0","2","R"
"371","Monolocale via Michelangelo da Caravaggio 143, Fuorigrotta, Napoli","650.0","nan","40.0","nan","R"
"372","Appartamento da ristrutturare, quarto piano, Chiaia, Napoli","1800.0","5+","200.0","2","R"
"373","Appartamento via Francesco Petrarca, Posillipo, Napoli","4500.0","5+","180.0","3+","R"
"374","Bilocale salita Moiariello, 25, San Carlo All'Arena, Napoli","550.0","2","52.0","nan","R"
"375","Trilocale buono stato, quinto piano, Bagnoli, Napoli","800.0","3","90.0","nan","R"
"376","Bilocale Vico delle Nocelle, Piazza Canneto - Salvator Rosa, Napoli","900.0","2","80.0","2","2"
"377","Appartamento via Mergellina, Mergellina - Piedigrotta, Napoli","2500.0","5+","150.0","2","2"
"378","Appartamento via Dell Auriga, Soccavo, Napoli","825.0","5","120.0","2","2"
"379","Bilocale Calata San Francesco, Vomero, Napoli","580.0","2","55.0","nan","2"
"380","Quadrilocale via Francesco Petrarca 39, Posillipo, Napoli","1800.0","4","120.0","2","2"
"381","Trilocale via Guido de Ruggiero, 87, Pigna - Omodeo, Napoli","1000.0","3","80.0","nan","2"
"382","Trilocale Vico Piedigrotta, Mergellina - Piedigrotta, Napoli","1300.0","3","80.0","2","2"
"383","Trilocale ottimo stato, settimo piano, Arenella, Napoli","1100.0","3","80.0","nan","2"
"384","Trilocale via Nuova Toscanella, Chiaiano, Napoli","550.0","3","80.0","nan","2"
"385","Villa bifamiliare piazza Salvatore di Giacomo, Posillipo, Napoli","5000.0","4","300.0","3","2"
"386","Bilocale via Piedigrotta 11, Mergellina - Piedigrotta, Napoli","950.0","2","65.0","2","2"
"387","Trilocale via Giacomo Leopardi, Fuorigrotta, Napoli","750.0","3","60.0","nan","2"
"388","Appartamento viale Augusto, Fuorigrotta, Napoli","1000.0","5","90.0","nan","2"
"389","Terratetto plurifamiliare via Miracoli, Sanità, Napoli","12.0","nan","1.0","nan","2"
"390","Appartamento via Niccolò Garzilli traversa 1, Soccavo, Napoli","1000.0","5","130.0","2","2"
"391","Attico via Aniello Falcone 191, Vomero, Napoli","2800.0","4","180.0","2","2"
"392","Appartamento Cupa Capodichino, Ponti Rossi, Napoli","600.0","5","100.0","nan","2"
"393","Appartamento piazza Vanvitelli, Vomero, Napoli","3300.0","5+","170.0","3","2"
"394","Quadrilocale via Giandomenico d'Auria, Vomero, Napoli","1600.0","4","104.0","2","2"
"395","Trilocale via del Cassano 33, Secondigliano, Napoli","500.0","3","80.0","nan","2"
