"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1","Appartamento via San Marco, Turati, Milano","8500.0","5+","250.0","3","3"
"2","Monolocale via Benedetto Marcello, Buenos Aires, Milano","1150.0","nan","40.0","nan","3"
"3","Bilocale via Maddalena Donadoni Giudice 22, Bovisa, Milano","900.0","2","51.0","nan","3"
"4","Bilocale via Larga 23, Missori, Milano","1550.0","2","55.0","nan","3"
"5","Bilocale via Giovanni Antonio Amadeo 40, Città Studi, Milano","920.0","2","45.0","nan","3"
"6","Quadrilocale via MAURO MACCHI 27, Centrale, Milano","2975.0","4","150.0","2","3"
"7","Quadrilocale piazza PRINCIPESSA CLOTILDE 6, Porta Nuova, Milano","2990.0","4","140.0","2","3"
"8","Bilocale via Spartaco 25, Cadore, Milano","1000.0","2","42.0","nan","3"
"9","Trilocale piazzale ARDUINO 1, Monte Rosa - Lotto, Milano","2350.0","3","110.0","2","3"
"10","Trilocale via Dante 9, Duomo, Milano","3325.0","3","105.0","2","3"
"11","Bilocale via Alessandro Tadino 57, Buenos Aires, Milano","2500.0","2","45.0","nan","3"
"12","Trilocale via Romolo Gessi 48, Washington, Milano","2333.0","3","127.0","2","3"
"13","Bilocale via Carlo Botta 8, Porta Romana - Medaglie d'Oro, Milano","1650.0","2","72.0","nan","3"
"14","Bilocale viale Andrea Doria 31, Centrale, Milano","1300.0","2","70.0","nan","3"
"15","Trilocale via Paolo Sarpi 12, Paolo Sarpi, Milano","2700.0","3","95.0","2","3"
"16","Attico via Giovanni Omboni 6, Morgagni, Milano","1000.0","5","230.0","3+","3"
"17","Appartamento corso Indipendenza, Indipendenza, Milano","2300.0","5","75.0","nan","3"
"18","Trilocale via ALESSANDRO TADINO 42, Buenos Aires, Milano","1890.0","3","100.0","nan","3"
"19","Trilocale via Antonio Kramer 6, Piave - Tricolore, Milano","2300.0","3","135.0","2","3"
"20","Monolocale via Dante 9, Duomo, Milano","1534.0","nan","46.0","nan","3"
"21","Bilocale via Principe Eugenio 3, Cenisio, Milano","1800.0","2","57.0","nan","3"
"22","Bilocale viale Monte Nero 26, Porta Romana - Medaglie d'Oro, Milano","1200.0","2","60.0","nan","3"
"23","Trilocale via Ravizza 3, De Angeli, Milano","2100.0","3","80.0","nan","3"
"24","Appartamento via San Marco, Turati, Milano","8500.0","5+","250.0","3","3"
"25","Trilocale via Dante 9, Duomo, Milano","2950.0","3","93.0","2","3"
"26","Bilocale viale Edoardo Jenner 13, Farini, Milano","1200.0","2","47.0","nan","3"
"27","Trilocale via Medici, Carrobbio, Milano","3000.0","3","145.0","2","3"
"28","Trilocale via Plinio, Città Studi, Milano","2000.0","3","107.0","2","3"
"29","Trilocale via Antonio da Recanate, Centrale, Milano","1800.0","3","60.0","nan","3"
"30","Bilocale via Bernardino Telesio, Pagano, Milano","2500.0","2","90.0","2","3"
"31","Bilocale via Ippolito Pindemonte 2, Piave - Tricolore, Milano","1250.0","2","45.0","nan","3"
"32","Trilocale via Valtellina, Isola, Milano","2200.0","3","70.0","nan","3"
"33","Appartamento via San Maurilio 4, Carrobbio, Milano","6000.0","5+","185.0","2","3"
"34","Bilocale via Valtellina, Isola, Milano","1400.0","2","40.0","nan","3"
"35","Bilocale via Valtellina, Isola, Milano","1600.0","2","50.0","nan","3"
"36","Appartamento piazzetta Maurilio Bossi, Scala - Manzoni, Milano","5000.0","5","100.0","nan","3"
"37","Quadrilocale corso Sempione 67, Sempione, Milano","4000.0","4","195.0","2","3"
"38","Bilocale via Cadore 33, Cadore, Milano","1250.0","2","55.0","nan","3"
"39","Trilocale via Vivaio, Palestro, Milano","3000.0","3","100.0","2","3"
"40","Bilocale viale della Liberazione, 15, Porta Nuova, Milano","2916.0","2","76.0","nan","3"
"41","Bilocale via Vespucci , 12, Porta Nuova, Milano","3333.0","2","77.0","nan","3"
"42","Monolocale viale Abruzzi 89, Città Studi, Milano","850.0","nan","40.0","nan","3"
"43","Bilocale via della Moscova, Moscova, Milano","1850.0","2","50.0","nan","3"
"44","Appartamento via Giuseppe Bruschetti, Cascina dei Pomi, Milano","2550.0","5","200.0","3","3"
"45","Trilocale via Antonio Cecchi 14, Washington, Milano","2500.0","3","90.0","2","3"
"46","Bilocale via Gian Carlo Castelbarco, Bocconi, Milano","1700.0","2","55.0","nan","3"
"47","Bilocale via Marcona 26, Piave - Tricolore, Milano","1800.0","2","80.0","2","3"
"48","Trilocale via Cola Montano 8, Isola, Milano","1700.0","3","70.0","nan","3"
"49","Trilocale via Vincenzo Rabolini 7, Ca' Granda, Milano","2000.0","3","132.0","2","3"
"50","Bilocale via Carlo Valvassori Peroni 66, Città Studi, Milano","1400.0","2","70.0","nan","3"
"51","Bilocale via Stresa 22, Maggiolina, Milano","1500.0","2","60.0","nan","15"
"52","Bilocale ottimo stato, quarto piano, Porta Nuova, Milano","3000.0","2","98.0","nan","15"
"53","Quadrilocale via Luini 11, Carrobbio, Milano","4258.0","4","131.0","2","15"
"54","Trilocale via Giuseppe Ripamonti 66, Ripamonti, Milano","1500.0","3","110.0","nan","15"
"55","Trilocale via della Moscova 27, Turati, Milano","2500.0","3","120.0","2","15"
"56","Appartamento via Giosuè Carducci 32, San Vittore, Milano","6250.0","5+","250.0","3","15"
"57","Appartamento via Francesco De Sanctis 74, Cermenate - Abbiategrasso, Milano","3000.0","5","120.0","2","15"
"58","Bilocale via Palermo 19, Lanza, Milano","3000.0","2","60.0","nan","15"
"59","Appartamento via Antonio Locatelli 5, Centrale, Milano","3500.0","5","160.0","2","15"
"60","Bilocale via Giuseppe Ripamonti, Ripamonti, Milano","1150.0","2","68.0","nan","15"
"61","Trilocale via Lupetta 2, Carrobbio, Milano","3500.0","3","140.0","2","15"
"62","Trilocale corso concordia, Piave - Tricolore, Milano","3083.0","3","110.0","2","15"
"63","Trilocale via Aldo Lusardi 3, Ticinese, Milano","2150.0","3","90.0","2","15"
"64","Trilocale corso Monforte 20, Palestro, Milano","4167.0","3","112.0","nan","15"
"65","Palazzo - Edificio via Eritrea 48/8, Quarto Oggiaro, Milano","2083.0","5+","2.707","3+","15"
"66","Bilocale via Ripamonti 186, Vigentino - Fatima, Milano","1200.0","2","65.0","nan","15"
"67","Trilocale via Leone Pancaldo 5, Morgagni, Milano","2000.0","3","100.0","2","15"
"68","Appartamento via Bartolomeo Eustachi 12, Morgagni, Milano","5250.0","5+","300.0","3+","15"
"69","Attico via Camillo Hajech 12, Plebisciti - Susa, Milano","6600.0","5+","200.0","3+","15"
"70","Appartamento piazzale Principessa Clotilde 8, Porta Nuova, Milano","6300.0","5+","230.0","3","15"
"71","Bilocale via Vincenzo Giordano Orsini, Bande Nere, Milano","1250.0","2","65.0","nan","15"
"72","Bilocale via Roberto Bracco 1, Dergano, Milano","1300.0","2","50.0","nan","15"
"73","Quadrilocale via Tiraboschi, Porta Romana - Medaglie d'Oro, Milano","2700.0","4","120.0","2","15"
"74","Bilocale via Lentasio 1, Missori, Milano","1100.0","2","50.0","nan","15"
"75","Appartamento via Pinerolo 74/A, San Siro, Milano","6700.0","5+","280.0","3","15"
"76","Bilocale viale Andrea Doria 8, Centrale, Milano","1100.0","2","45.0","nan","8"
"77","Palazzo - Edificio corso Venezia 5, San Babila, Milano","2333.0","5+","730.0","3+","8"
"78","Bilocale via Lorenteggio 55, Giambellino, Milano","1000.0","2","55.0","nan","8"
"79","Attico via Camillo Hajech, Plebisciti - Susa, Milano","6500.0","4","209.0","3","8"
"80","Trilocale via Busto Arsizio 28, Gallaratese, Milano","1300.0","3","56.0","nan","8"
"81","Trilocale via Lecco 6, Porta Venezia, Milano","2500.0","3","110.0","2","8"
"82","Bilocale via Giovanni Pacini 64, Città Studi, Milano","800.0","2","55.0","nan","8"
"83","Appartamento via San Maurilio 13, Carrobbio, Milano","8000.0","5","240.0","3+","8"
"84","Bilocale via Bernardino Verro, Vigentino - Fatima, Milano","1200.0","2","60.0","nan","8"
"85","Bilocale via Luigi Canonica 77, Paolo Sarpi, Milano","1600.0","2","75.0","nan","8"
"86","Quadrilocale via Spartaco 38, Cadore, Milano","3100.0","4","170.0","2","8"
"87","Bilocale via Passione, Palestro, Milano","2900.0","2","95.0","2","8"
"88","Trilocale via Francesco Ferrucci 2, Sempione, Milano","2885.0","3","115.0","2","8"
"89","Bilocale via Borgo Nuovo, Brera, Milano","3000.0","2","67.0","nan","8"
"90","Bilocale via Savona 110/A, Giambellino, Milano","1000.0","2","55.0","nan","8"
"91","Trilocale via Sant'Agnese, Sant'Ambrogio, Milano","3750.0","3","85.0","2","8"
"92","Bilocale via Bernardino Biondelli 7, Pezzotti - Meda, Milano","1100.0","2","50.0","nan","8"
"93","Appartamento via San Maurilio, Carrobbio, Milano","8000.0","5","240.0","3+","8"
"94","Trilocale via Plinio 33, Buenos Aires, Milano","2200.0","3","73.0","2","8"
"95","Bilocale via Stresa, Maggiolina, Milano","2600.0","2","80.0","nan","8"
"96","Appartamento via Carlo Pisacane, Piave - Tricolore, Milano","5500.0","5","180.0","3","8"
"97","Trilocale via Vallazze 63, Città Studi, Milano","2100.0","3","110.0","2","8"
"98","Attico viale Monte Nero, Montenero, Milano","2000.0","2","60.0","nan","8"
"99","Bilocale via Lazzaro Palazzi 5, Porta Venezia, Milano","1750.0","2","55.0","nan","8"
"100","Trilocale viale Emilio Caldara 35, Quadronno - Crocetta, Milano","1600.0","3","85.0","nan","8"
"101","Quadrilocale via Carlo Goldoni 57, Plebisciti - Susa, Milano","2500.0","4","152.0","2","5"
"102","Trilocale via via Emo 8, Crescenzago, Milano","2300.0","3","82.0","2","5"
"103","Bilocale via Ruggero di Lauria 12/B, Sempione, Milano","1590.0","2","53.0","nan","5"
"104","Quadrilocale via Sismondi 67, Argonne - Corsica, Milano","3450.0","4","120.0","2","5"
"105","Bilocale via Giambologna 21, Corso San Gottardo, Milano","1000.0","2","45.0","nan","5"
"106","Quadrilocale corso di Porta Romana 132, Quadronno - Crocetta, Milano","2750.0","4","143.0","2","5"
"107","Quadrilocale corso di Porta Romana 55, Quadronno - Crocetta, Milano","3400.0","4","179.0","3","5"
"108","Trilocale via Giovanni Cagliero, Maggiolina, Milano","1650.0","3","90.0","nan","5"
"109","Trilocale via Osoppo 5, San Siro, Milano","1350.0","3","80.0","nan","5"
"110","Attico via della Braida, Quadronno - Crocetta, Milano","2500.0","3","134.0","2","5"
"111","Quadrilocale via Roberto Sarfatti 7, Bocconi, Milano","2400.0","4","100.0","nan","5"
"112","Bilocale viale Montello, 6, Paolo Sarpi, Milano","1650.0","2","66.0","nan","5"
"113","Bilocale via Giuseppe Longhi 14, Porta Vittoria, Milano","1380.0","2","78.0","nan","5"
"114","Quadrilocale via Pietro Paleocapa, Cadorna - Castello, Milano","3750.0","4","132.0","2","5"
"115","Monolocale via Stresa 22, Maggiolina, Milano","2000.0","nan","55.0","nan","5"
"116","Appartamento via Monte Rosa 51, Monte Rosa - Lotto, Milano","3850.0","5","158.0","3","5"
"117","Monolocale via Stendhal 65, Dezza, Milano","1210.0","nan","60.0","nan","5"
"118","Bilocale via Tortona,20, Solari, Milano","2600.0","2","55.0","nan","5"
"119","Bilocale via Privata Giulio Bergonzoli,3, Pasteur, Milano","2700.0","2","50.0","nan","5"
"120","Trilocale viale Lombardia,1, Città Studi, Milano","1000.0","3","350.0","3","5"
"121","Bilocale piazza Sant' Apollinare,4, Baggio, Milano","1300.0","2","60.0","nan","5"
"122","Bilocale via Bramante,1, Arena, Milano","1800.0","2","50.0","nan","5"
"123","Bilocale via Filippo Carcano,8, Monte Rosa - Lotto, Milano","2200.0","2","70.0","nan","5"
"124","Bilocale via Savona,11, Solari, Milano","2300.0","2","50.0","nan","5"
"125","Monolocale largo Corsia dei Servi,11, Duomo, Milano","4500.0","nan","50.0","nan","5"
"126","Bilocale via Amerigo Vespucci,1, Porta Nuova, Milano","2550.0","2","50.0","nan","1"
"127","Bilocale viale Fulvio Testi,82, Prato Centenaro, Milano","1900.0","2","50.0","nan","1"
"128","Bilocale via Sannio,18, Lodi - Brenta, Milano","3100.0","2","50.0","nan","1"
"129","Bilocale piazzale Cimitero Monumentale,23, Paolo Sarpi, Milano","3200.0","2","50.0","nan","1"
"130","Bilocale via Garian,18, Washington, Milano","2100.0","2","50.0","nan","1"
"131","Bilocale via Giuseppe Parini,9, Porta Nuova, Milano","2500.0","2","45.0","nan","1"
"132","Trilocale viale Cassala,51, Navigli - Darsena, Milano","2800.0","3","50.0","2","1"
"133","Trilocale piazzale Bacone,6, Buenos Aires, Milano","4650.0","3","50.0","2","1"
"134","Trilocale via Giovanni Cagliero,17, Maggiolina, Milano","8000.0","3","200.0","2","1"
"135","Bilocale piazzale Marengo,6, Lanza, Milano","4800.0","2","45.0","nan","1"
"136","Bilocale viale della Liberazione,15, Porta Nuova, Milano","5400.0","2","50.0","nan","1"
"137","Trilocale corso Garibaldi,35, Lanza, Milano","8500.0","3","80.0","2","1"
"138","Bilocale via Saverio Altamura,23, San Siro, Milano","2400.0","2","nan","nan","1"
"139","Bilocale via Lorenteggio,29, Piazza Napoli, Milano","1400.0","2","45.0","nan","1"
"140","Monolocale via Ruggero di Lauria 12B, Sempione, Milano","1190.0","nan","41.0","nan","1"
"141","Bilocale via Vincenzo Monti,32, Vincenzo Monti, Milano","2500.0","2","50.0","nan","1"
"142","Bilocale via Cicco Simonetta 16, Corso Genova, Milano","990.0","2","50.0","nan","1"
"143","Bilocale via Pietro Moscati 9A, Paolo Sarpi, Milano","1800.0","2","55.0","nan","1"
"144","Bilocale via Fryderyk Chopin 17, Vigentino - Fatima, Milano","1000.0","2","65.0","nan","1"
"145","Quadrilocale via oriani, Quadronno - Crocetta, Milano","2300.0","4","120.0","2","1"
"146","Trilocale via Ettore Paladini 11, Città Studi, Milano","1800.0","3","70.0","nan","1"
"147","Monolocale nuovo, piano terra, Bicocca, Milano","950.0","nan","41.0","nan","1"
"148","Trilocale corso di Porta Ticinese,12, Carrobbio, Milano","3200.0","3","134.0","2","1"
"149","Bilocale via Privata Bastia,1, Ripamonti, Milano","3000.0","2","70.0","nan","1"
"150","Bilocale via Ambrogio Spinola 8, City Life, Milano","2700.0","2","110.0","2","1"
"151","Trilocale via Ciro Menotti, Indipendenza, Milano","2200.0","3","90.0","2","2"
"152","Palazzo - Edificio 7 piani, buono stato, Duomo, Milano","nan","5+","1.085","3+","2"
"153","Trilocale via Santa Valeria, Sant'Ambrogio, Milano","3500.0","3","94.0","2","2"
"154","Bilocale via Aleardo Aleardi, Paolo Sarpi, Milano","1200.0","2","54.0","nan","2"
"155","Appartamento via Lorenzo Mascheroni, Vincenzo Monti, Milano","8080.0","5+","242.0","3","2"
"156","Trilocale via Cardinale Ascanio Sforza 29, Ascanio Sforza, Milano","1700.0","3","100.0","2","2"
"157","Monolocale piazza Fontana, Duomo, Milano","nan","nan","50.0","nan","2"
"158","Trilocale via Giuseppe Frua 22, Frua, Milano","2500.0","3","120.0","2","2"
"159","Trilocale via Manfredo Fanti 4, Quadronno - Crocetta, Milano","2400.0","3","90.0","nan","2"
"160","Bilocale via Correggio 6, Amendola - Buonarroti, Milano","1150.0","2","45.0","nan","2"
"161","Bilocale via Amero Cagnoni,5, Gambara, Milano","1650.0","2","75.0","nan","2"
"162","Bilocale via Cesare da Sesto,23, Corso Genova, Milano","3500.0","2","100.0","nan","2"
"163","Trilocale viale Romolo 2, Navigli - Darsena, Milano","1600.0","3","60.0","nan","2"
"164","Mansarda Foro Buonaparte 52, Cadorna - Castello, Milano","2500.0","3","80.0","nan","2"
"165","Trilocale viale Bianca Maria 21, Palestro, Milano","2500.0","3","120.0","2","2"
"166","Trilocale via vasto,, Moscova, Milano","5000.0","3","145.0","nan","2"
"167","Bilocale via Guido Cavalcanti 3, Pasteur, Milano","1100.0","2","60.0","nan","2"
"168","Appartamento via Nerino, Carrobbio, Milano","nan","5+","200.0","2","2"
"169","Appartamento ottimo stato, sesto piano, Carrobbio, Milano","2500.0","5+","800.0","3+","2"
"170","Bilocale via Alfonso Cossa, Quartiere Forlanini, Milano","1000.0","2","65.0","nan","2"
"171","Bilocale ottimo stato, secondo piano, Navigli - Darsena, Milano","1100.0","2","40.0","nan","2"
"172","Quadrilocale via Rugabella 1, Missori, Milano","3916.0","4","150.0","2","2"
"173","Attico via Paolo Lomazzo, Paolo Sarpi, Milano","1250.0","2","80.0","nan","2"
"174","Bilocale via Col di Lana 1, Milano","1300.0","2","50.0","nan","2"
"175","Trilocale buono stato, secondo piano, Duomo, Milano","5000.0","3","100.0","2","2"
"176","Trilocale ottimo stato, quarto piano, Moscova, Milano","5800.0","3","160.0","2","4"
"177","Trilocale via Quadronno, Quadronno - Crocetta, Milano","nan","3","100.0","nan","4"
"178","Bilocale via Antonio Pollaiuolo, Isola, Milano","1600.0","2","65.0","nan","4"
"179","Quadrilocale corso Vercelli 23/25, Vercelli - Wagner, Milano","2700.0","4","150.0","2","4"
"180","Bilocale viale Piave, Piave - Tricolore, Milano","1500.0","2","50.0","nan","4"
"181","Trilocale via Ravizza, 20, Amendola - Buonarroti, Milano","3500.0","3","150.0","2","4"
"182","Bilocale viale Misurata 37, Washington, Milano","1299.0","2","71.0","nan","4"
"183","Bilocale via Ugo Betti, Gallaratese, Milano","1200.0","2","68.0","nan","4"
"184","Bilocale via Vittor Pisani 6, Repubblica, Milano","1950.0","2","71.0","nan","4"
"185","Bilocale via Fabio Filzi 41, Centrale, Milano","1200.0","2","47.0","nan","4"
"186","Bilocale via Cesare Correnti 12, Carrobbio, Milano","1500.0","2","65.0","nan","4"
"187","Trilocale via Valtellina 34, Farini, Milano","2100.0","3","97.0","2","4"
"188","Quadrilocale via Odoardo Tabacchi, Corso San Gottardo, Milano","2250.0","4","121.0","2","4"
"189","Trilocale via Stresa 22, Maggiolina, Milano","5000.0","3","125.0","2","4"
"190","Monolocale via Lovere, QT8, Milano","nan","nan","28.0","nan","4"
"191","Bilocale via Fiuggi 10/1, Istria, Milano","1300.0","2","65.0","nan","4"
"192","Bilocale via Alfredo Soffredini 41, Villa San Giovanni, Milano","980.0","2","50.0","nan","4"
"193","Appartamento via Lorenzo Mascheroni 11, Pagano, Milano","6000.0","5","180.0","2","4"
"194","Appartamento piazza della Repubblica 25, Repubblica, Milano","4500.0","5","200.0","3","4"
"195","Bilocale via Leonardo Bistolfi 49, Rubattino, Milano","1100.0","2","50.0","nan","4"
"196","Palazzo - Edificio via Ambrogio Figino 16, Certosa, Milano","4580.0","5","3.064","3+","4"
"197","Appartamento viale di Porta Vercellina 7, San Vittore, Milano","6667.0","5","285.0","3+","4"
"198","Trilocale via Carducci 14, San Vittore, Milano","2500.0","3","86.0","2","4"
"199","Quadrilocale via Santa Tecla, Duomo, Milano","2000.0","4","253.0","3+","4"
"200","Bilocale via della Moscova 60, Moscova, Milano","1900.0","2","50.0","nan","4"
"201","Trilocale largo Tommaso Gallarati Scotti, Carrobbio, Milano","2500.0","3","125.0","nan","5"
"202","Quadrilocale corso di Porta Romana 25, Missori, Milano","2650.0","4","150.0","2","5"
"203","Trilocale via Luini 11, Carrobbio, Milano","4810.0","3","148.0","3","5"
"204","Bilocale via privata Raimondo Montecuccoli 4, Bande Nere, Milano","1650.0","2","40.0","nan","5"
"205","Appartamento via Mascheroni 11, Pagano, Milano","6000.0","5","190.0","2","5"
"206","Bilocale corso corso Lodi 82, Lodi - Brenta, Milano","1800.0","2","45.0","nan","5"
"207","Bilocale via Copernico 49, Centrale, Milano","1950.0","2","70.0","nan","5"
"208","Quadrilocale via Cosimo del Fante 8, Ticinese, Milano","3000.0","4","170.0","2","5"
"209","Bilocale corso San Gottardo 7, Corso San Gottardo, Milano","1450.0","2","80.0","2","5"
"210","Quadrilocale via Spartaco, Montenero, Milano","3300.0","4","170.0","2","5"
"211","Bilocale corso di Porta Vigentina, Quadronno - Crocetta, Milano","1400.0","2","50.0","nan","5"
"212","Monolocale via benedetto marcello 38, Buenos Aires, Milano","1600.0","nan","35.0","nan","5"
"213","Monolocale via Cristina Belgioioso 2, Roserio, Milano","700.0","nan","47.0","nan","5"
"214","Open space via Carlo Pisacane, Indipendenza, Milano","2750.0","nan","220.0","nan","5"
"215","Bilocale via Antonio Pasinetti, Ripamonti, Milano","850.0","2","40.0","nan","5"
"216","Quadrilocale ottimo stato, quarto piano, Garibaldi - Corso Como, Milano","3000.0","4","142.0","2","5"
"217","Bilocale corso Lodi 123, Corvetto, Milano","900.0","2","65.0","nan","5"
"218","Bilocale corso di Porta Nuova 52, Porta Nuova, Milano","1600.0","2","58.0","nan","5"
"219","Trilocale piazza Giovine Italia 3, Vincenzo Monti, Milano","3958.0","3","118.0","3","5"
"220","Bilocale via Malachia Marchesi de' Taddei 9, Frua, Milano","1300.0","2","65.0","nan","5"
"221","Trilocale via Giovanni Gherardini 6, Arco della Pace, Milano","2500.0","3","80.0","nan","5"
"222","Bilocale via Lambro 14, Porta Venezia, Milano","1720.0","2","65.0","nan","5"
"223","Trilocale via Giovanni Segantini 26, Navigli - Darsena, Milano","1900.0","3","70.0","nan","5"
"224","Quadrilocale via Santa Maria Valle 3, Carrobbio, Milano","2950.0","4","130.0","2","5"
"225","Trilocale via Pietro Tamburini 6, Vincenzo Monti, Milano","3000.0","3","138.0","2","5"
"226","Appartamento via Brera, Brera, Milano","8500.0","5+","250.0","3","3"
"227","Bilocale via Bergamo 6, Montenero, Milano","1500.0","2","55.0","nan","3"
"228","Trilocale via Cesare Correnti 15, Carrobbio, Milano","1790.0","3","80.0","nan","3"
"229","Bilocale via Tortona 2, Solari, Milano","1250.0","2","65.0","nan","3"
"230","Bilocale corso Magenta, Cadorna - Castello, Milano","1800.0","2","65.0","nan","3"
"231","Quadrilocale via Amedei, Carrobbio, Milano","3750.0","4","135.0","2","3"
"232","Bilocale via Giacomo Watt 2, Barona, Milano","1000.0","2","55.0","nan","3"
"233","Trilocale via Ariberto, Corso Genova, Milano","2500.0","3","110.0","2","3"
"234","Appartamento via Marina, Palestro, Milano","7500.0","5+","250.0","3","3"
"235","Trilocale via Lodovico Pavoni 5, Dergano, Milano","1800.0","3","102.0","nan","3"
"236","Bilocale viale Vincenzo Lancetti 24, Farini, Milano","1200.0","2","55.0","nan","3"
"237","Bilocale via Giovanni Boccaccio 14, Vincenzo Monti, Milano","1416.0","2","45.0","nan","3"
"238","Bilocale viale Monza 46, Pasteur, Milano","1600.0","2","89.0","nan","3"
"239","Quadrilocale via San Simpliciano, Lanza, Milano","4500.0","4","140.0","2","3"
"240","Bilocale via Carlo Farini 75, Farini, Milano","1100.0","2","50.0","nan","3"
"241","Quadrilocale via Letizia, Solari, Milano","2800.0","4","130.0","2","3"
"242","Monolocale piazza Giuseppe Occhialini 4, Città Studi, Milano","1300.0","nan","47.0","nan","3"
"243","Trilocale via Giuseppe Codara 1, Navigli - Darsena, Milano","1400.0","3","70.0","nan","3"
"244","Bilocale piazza Ernesto De Angeli 9, De Angeli, Milano","1400.0","2","60.0","nan","3"
"245","Quadrilocale via dei Piatti 11, Carrobbio, Milano","3750.0","4","135.0","2","3"
"246","Bilocale piazza Castello, Cadorna - Castello, Milano","2300.0","2","110.0","nan","3"
"247","Bilocale via Alberto da Giussano 17, Pagano, Milano","2333.0","2","76.0","2","3"
"248","Bilocale via della Torre 3, Turro, Milano","1000.0","2","40.0","nan","3"
"249","Bilocale via Giambattista Tiepolo 11, Città Studi, Milano","1050.0","2","60.0","nan","3"
"250","Bilocale via Bernardino Verro 15, Ripamonti, Milano","1050.0","2","50.0","nan","3"
"251","Quadrilocale piazza della Repubblica, Repubblica, Milano","8334.0","4","200.0","3","8"
"252","Trilocale corso Magenta 14, Cadorna - Castello, Milano","1650.0","3","90.0","2","8"
"253","Bilocale via Panfilo Castaldi 27, Porta Venezia, Milano","1900.0","2","65.0","nan","8"
"254","Appartamento via Monferrato, Washington, Milano","4200.0","5+","230.0","3+","8"
"255","Bilocale via Orti, Quadronno - Crocetta, Milano","1900.0","2","85.0","2","8"
"256","Bilocale via dei Gracchi, Frua, Milano","1000.0","2","100.0","nan","8"
"257","Appartamento via Carlo Goldoni, Indipendenza, Milano","5500.0","5+","350.0","3","8"
"258","Trilocale via Federico Confalonieri 1, Isola, Milano","2100.0","3","102.0","2","8"
"259","Bilocale via degli Zuccaro 5, Giambellino, Milano","1100.0","2","40.0","nan","8"
"260","Trilocale via Giovanni Boccaccio 21, Vincenzo Monti, Milano","3000.0","3","95.0","3","8"
"261","Attico piazza della Repubblica 19, Repubblica, Milano","8500.0","4","200.0","3","8"
"262","Trilocale viale Jenner 22, Dergano, Milano","1500.0","3","80.0","nan","8"
"263","Bilocale via Andrea Solari 39, Solari, Milano","1400.0","2","48.0","nan","8"
"264","Trilocale via George Washington 27, Washington, Milano","2200.0","3","117.0","2","8"
"265","Trilocale corso Buenos Aires, Buenos Aires, Milano","3500.0","3","128.0","nan","8"
"266","Bilocale via Marco d'Agrate, Corvetto, Milano","800.0","2","30.0","nan","8"
"267","Monolocale via Don Bartolomeo Grazioli 4, Affori, Milano","990.0","nan","32.0","nan","8"
"268","Bilocale via Cesare Correnti 2, Carrobbio, Milano","1700.0","2","65.0","nan","8"
"269","Monolocale via delle Leghe 16, Pasteur, Milano","750.0","nan","25.0","nan","8"
"270","Bilocale corso Giuseppe Garibaldi, Moscova, Milano","1800.0","2","85.0","2","8"
"271","Appartamento piazza Giovine Italia 3, Vincenzo Monti, Milano","3960.0","5+","120.0","3","8"
"272","Trilocale via Melchiorre Gioia 133, Maggiolina, Milano","1100.0","3","80.0","nan","8"
"273","Bilocale via Melchiorre Gioia 133, Maggiolina, Milano","1100.0","2","80.0","nan","8"
"274","Bilocale via Luigi Mercantini 20, Affori, Bovisa, Milano","1150.0","2","65.0","nan","8"
"275","Appartamento via Domenichino 50, Monte Rosa - Lotto, Milano","3500.0","5+","237.0","3+","8"
"276","Trilocale via Francesco Ferrucci 16, Sempione, Milano","1700.0","3","85.0","nan","3"
"277","Trilocale piazza 6 Febbraio 2, Sempione, Milano","2833.0","3","137.0","2","3"
"278","Trilocale via Felice Venosta 27, Famagosta, Milano","1900.0","3","102.0","2","3"
"279","Trilocale via Legnano, Arena, Milano","1700.0","3","60.0","nan","3"
"280","Quadrilocale via Augusto Anfossi, Cadore, Milano","2200.0","4","130.0","2","3"
"281","Trilocale corso Monforte 20, Palestro, Milano","4167.0","3","110.0","2","3"
"282","Quadrilocale via pasta 79, Niguarda, Milano","1600.0","4","104.0","2","3"
"283","Trilocale via Manfredo Camperio 14, Duomo, Milano","2150.0","3","80.0","nan","3"
"284","Bilocale via Giacomo Filippo Lacaita 2, Rogoredo, Milano","1300.0","2","50.0","nan","3"
"285","Trilocale viale Cassiodoro, Sempione, Milano","2000.0","3","95.0","2","3"
"286","Appartamento via San Marco, Turati, Milano","8500.0","5+","250.0","3","3"
"287","Trilocale via Sant'Eusebio 26, Dezza, Milano","1800.0","3","100.0","2","3"
"288","Quadrilocale via Sofocle, City Life, Milano","3800.0","4","180.0","2","3"
"289","Attico largo Claudio Treves, Moscova, Milano","5800.0","4","200.0","3","3"
"290","Bilocale via Mercato, Brera, Milano","1500.0","2","50.0","nan","3"
"291","Bilocale viale Brianza, Centrale, Milano","1200.0","2","60.0","nan","3"
"292","Trilocale via Serviliano Lattuada, Porta Romana - Medaglie d'Oro, Milano","2000.0","3","82.0","nan","3"
"293","Appartamento via Camillo Hajech, Plebisciti - Susa, Milano","6570.0","5","180.0","3","3"
"294","Trilocale largo Rio De Janeiro, Città Studi, Milano","1800.0","3","90.0","2","3"
"295","Bilocale via Mercato, Brera, Milano","1400.0","2","33.0","nan","3"
"296","Trilocale corso di Porta Romana, Quadronno - Crocetta, Milano","2500.0","3","82.0","2","3"
