"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"500","Bilocale via di Marco Simone, Settecamini, Roma","1815.0","2","46.0","nan","1"
"501","Appartamento via Cassia, Cassia - San Godenzo, Roma","3600.0","5+","250.0","3","3"
"502","Trilocale via Salorno 64D, Infernetto, Roma","850.0","3","74.0","nan","3"
"503","Bilocale via Bertani, Trastevere, Roma","1350.0","2","49.0","nan","3"
"504","Bilocale via Costantiniana, Labaro, Roma","650.0","2","50.0","nan","3"
"505","Bilocale via Bagnoregio, Tomba di Nerone, Roma","880.0","2","50.0","nan","3"
"506","Quadrilocale viale Giulio Cesare 95, Prati, Roma","1800.0","4","132.0","2","3"
"507","Trilocale via Maria Bice Valori, Ponte Mammolo, Roma","1150.0","3","90.0","2","3"
"508","Attico via Gesualdo Bufalino, Bufalotta, Roma","1300.0","4","125.0","2","3"
"509","Trilocale via copenaghen 9, Torrino, Roma","2000.0","3","120.0","2","3"
"510","Quadrilocale via Gesualdo Bufalino, Bufalotta, Roma","1350.0","4","120.0","2","3"
"511","Trilocale via Sestriere 5, Cortina d'Ampezzo, Roma","2000.0","3","130.0","2","3"
"512","Quadrilocale via di Marco Simone, Settecamini, Roma","3960.0","4","95.0","2","3"
"513","Trilocale via Gesualdo Bufalino, Bufalotta, Roma","1000.0","3","97.0","2","3"
"514","Trilocale via Carlo Mirabello 32, Mazzini - Delle Vittorie, Roma","1400.0","3","77.0","nan","3"
"515","Trilocale via Macedonio Melloni, Marconi, Roma","1000.0","3","70.0","nan","3"
"516","Appartamento via Trionfale 6551, Balduina, Roma","1900.0","5","150.0","3","3"
"517","Quadrilocale via Giacomo Venezian, Trastevere, Roma","2030.0","4","117.0","nan","3"
"518","Bilocale via Marco Besso, Vigna Clara - Vigna Stelluti, Roma","1400.0","2","65.0","nan","3"
"519","Attico via Spurio Cassio 7, Cinecittà, Roma","650.0","nan","18.0","nan","3"
"520","Trilocale via Stefano Pittaluga, Borghesiana, Roma","600.0","3","70.0","nan","3"
"521","Trilocale via acherusio 24, Africano - Villa Chigi, Roma","1200.0","3","73.0","nan","3"
"522","Monolocale viale Guglielmo Marconi 74, Marconi, Roma","850.0","nan","45.0","nan","3"
"523","Trilocale via Vittorio Alfieri, Esquilino, Roma","1600.0","3","91.0","2","3"
"524","Attico via Domenico De Dominicis 42, Casal Bertone, Roma","3800.0","5+","277.0","3+","3"
"525","Monolocale via arbia, Africano - Villa Chigi, Roma","930.0","nan","51.0","nan","3"
"526","Attico via Giulia, Via Giulia, Roma","3800.0","4","133.0","2","3"
"527","Quadrilocale piazza San Bernardo 109, Repubblica, Roma","3500.0","4","200.0","2","3"
"528","Trilocale Circonvallazione Gianicolense 112, Monteverde Nuovo, Roma","870.0","3","72.0","nan","3"
"529","Appartamento via Oddone di Cluny 14, Aventino, Roma","3800.0","5+","268.0","3","3"
"530","Trilocale via Alessandro della Seta, Anagnina, Roma","850.0","3","90.0","nan","3"
"531","Bilocale via di Passo Lombardo, Tor Vergata, Roma","750.0","2","58.0","nan","3"
"532","Trilocale Circonvallazione Nomentana 544, Bologna, Roma","1500.0","3","112.0","2","3"
"533","Bilocale via Alberto Trionfi 9, Casal Bertone, Roma","800.0","2","70.0","nan","3"
"534","Bilocale via della camilluccia, Camilluccia - Farnesina, Roma","1100.0","2","50.0","nan","3"
"535","Trilocale via Alfredo d'Avack 70, La Giustiniana, Roma","1100.0","3","85.0","nan","3"
"536","Monolocale via dell'Appagliatore 72, Ostia Ponente, Roma","500.0","nan","35.0","nan","3"
"537","Villa a schiera largo dell'Olgiata 15, Olgiata, Roma","2500.0","5","210.0","3","3"
"538","Bilocale via Ovidio, Prati, Roma","900.0","2","75.0","nan","3"
"539","Bilocale via del corso 300, Trevi, Roma","1900.0","2","57.0","nan","3"
"540","Appartamento via Livorno, Bologna, Roma","2100.0","5","168.0","2","3"
"541","Quadrilocale via della Batteria Nomentana, Bologna, Roma","1800.0","4","136.0","2","3"
"542","Bilocale via Flavio Stilicone 270, Cinecittà, Roma","950.0","2","85.0","nan","3"
"543","Quadrilocale via Cassia 531, Cassia - San Godenzo, Roma","5000.0","4","205.0","2","3"
"544","Trilocale via Fabio Massimo 107, Prati, Roma","1500.0","3","105.0","nan","3"
"545","Bilocale via della Luce, Trastevere, Roma","1530.0","2","87.0","2","3"
"546","Attico via Rocca di Papa 6, Colli Albani, Roma","950.0","2","60.0","nan","3"
"547","Quadrilocale via Roncegno, Camilluccia - Farnesina, Roma","2400.0","4","180.0","3","3"
"548","Appartamento via del corso 509, Piazza del Popolo, Roma","6000.0","5+","217.0","3+","3"
"549","Trilocale via massaciuccoli 53, Africano - Villa Chigi, Roma","1200.0","3","73.0","nan","3"
"550","Appartamento via dei giuochi istmici, Vigna Clara - Vigna Stelluti, Roma","1950.0","5+","145.0","3","3"
"551","Quadrilocale viale Ronchi 20, Villa Gordiani, Roma","1150.0","4","106.0","nan","1"
"552","Trilocale via Bartolomeo Massalongo, Pietralata, Roma","900.0","3","92.0","2","1"
"553","Appartamento via Attilio Friggeri 74, Balduina, Roma","2300.0","5+","223.0","3","1"
"554","Bilocale via Archimede 67, Euclide, Roma","1200.0","2","60.0","nan","1"
"555","Attico via Padre Massaruti, Casal Palocco, Roma","900.0","3","75.0","nan","1"
"556","Appartamento via Roncegno, Camilluccia - Farnesina, Roma","2200.0","5","180.0","3","1"
"557","Bilocale via di San Teodoro 20, Colosseo - Fori Imperiali, Roma","2500.0","2","84.0","nan","1"
"558","Bilocale via Costantino Corvisieri 13, Bologna, Roma","1050.0","2","70.0","nan","1"
"559","Bilocale via di Santa Costanza 21, Trieste - Coppedè, Roma","2100.0","2","85.0","nan","1"
"560","Attico piazza Euclide, Euclide, Roma","7000.0","5+","212.0","3+","1"
"561","Appartamento via Cassia 472, Cassia - San Godenzo, Roma","3600.0","5+","250.0","3","1"
"562","Bilocale via Costantino Corvisieri 13, Bologna, Roma","1200.0","2","70.0","nan","1"
"563","Trilocale via Enrico Fermi, Marconi, Roma","1200.0","3","103.0","2","1"
"564","Trilocale via Carlo Muscetta 48, Bufalotta, Roma","1000.0","3","100.0","2","1"
"565","Quadrilocale via Alessandro Poerio, Monteverde Vecchio, Roma","2200.0","4","130.0","2","1"
"566","Trilocale via Montefiorino 48, Labaro, Roma","750.0","3","80.0","nan","1"
"567","Monolocale via Robert Musil, Talenti - Monte Sacro, Roma","800.0","nan","38.0","nan","1"
"568","Appartamento piazza Di Villa Carpegna ,, Gregorio VII - Piccolomini, Roma","1900.0","5","140.0","2","1"
"569","Trilocale via Dino Penazzato, Villa Gordiani, Roma","950.0","3","90.0","nan","1"
"570","Trilocale viale Cesare Pavese 380, Fonte Ostiense, Roma","1200.0","3","80.0","2","1"
"571","Trilocale Borgo Pio, Borgo, Roma","1900.0","3","100.0","2","1"
"572","Trilocale via Giovanni Aldini, Marconi, Roma","1190.0","3","87.0","nan","1"
"573","Appartamento via di Tor Fiorenza 38, Africano - Villa Chigi, Roma","2980.0","5","200.0","3","1"
"574","Quadrilocale via Gian Francesco Albani 28, Gregorio VII - Piccolomini, Roma","1700.0","4","115.0","2","1"
"575","Quadrilocale via di Santa Melania 3, Aventino, Roma","4500.0","4","165.0","3","1"
"576","Quadrilocale largo San Pio V 13, Gregorio VII - Piccolomini, Roma","2200.0","4","170.0","3","4"
"577","Loft via Galileo Ferraris 11, Testaccio, Roma","2100.0","4","126.0","2","4"
"578","Attico via della Fontanella, Piazza del Popolo, Roma","4500.0","5+","160.0","nan","4"
"579","Trilocale via Nicolò V 40, Gregorio VII - Piccolomini, Roma","1500.0","3","90.0","nan","4"
"580","Appartamento via Francesco Acri, Ardeatino - Montagnola, Roma","1800.0","5+","160.0","2","4"
"581","Bilocale via Angelo Messedaglia 48, Fleming, Roma","1250.0","2","53.0","nan","4"
"582","Quadrilocale via Trionfale 8229, Gemelli - Pineta Sacchetti, Roma","1220.0","4","129.0","2","4"
"583","Trilocale vicolo Savelli 20, Piazza Navona, Roma","3000.0","3","80.0","nan","4"
"584","Appartamento via Elio Chianesi 101, Mostacciano, Roma","1300.0","5","120.0","2","4"
"585","Villa a schiera via Capralba 38, Valle Muricana, Roma","1350.0","5+","180.0","3","4"
"586","Bilocale via Frassineto, Labaro, Roma","550.0","2","50.0","nan","4"
"587","Trilocale via Bartolomeo Colleoni, Casal Bertone, Roma","1500.0","3","110.0","2","4"
"588","Bilocale via dei Tani, Casetta Mattei - Corviale, Roma","800.0","2","50.0","nan","4"
"589","Attico via Nemorense, Africano - Villa Chigi, Roma","2000.0","3","106.0","2","4"
"590","Quadrilocale via Gaetano Fuggetta, Villa Bonelli, Roma","1400.0","4","73.0","2","4"
"591","Quadrilocale via Agerola, Trigoria, Roma","1000.0","4","200.0","2","4"
"592","Palazzo - Edificio via Prenestina 1012, Tor Sapienza - La Rustica, Roma","3300.0","5+","3.977","3+","4"
"593","Bilocale via Tiburtina 443, Monti Tiburtini, Roma","850.0","2","60.0","nan","4"
"594","Bilocale viale della Vittoria, Ostia Levante, Roma","750.0","2","60.0","nan","4"
"595","Bilocale via Giuseppe Palumbo, Mazzini - Delle Vittorie, Roma","950.0","2","45.0","nan","4"
"596","Trilocale via Segesta 16, Appio Latino, Roma","1100.0","3","100.0","nan","4"
"597","Appartamento via del corso 519, Piazza del Popolo, Roma","6000.0","5+","290.0","2","4"
"598","Villa a schiera via di Torre Spaccata 182, Tor Tre Teste - Torre Maura, Roma","950.0","3","65.0","nan","4"
"599","Trilocale via Gino Capponi, Appio Latino, Roma","1300.0","3","70.0","2","4"
"600","Appartamento via Boncompagni, Sallustiano, Roma","3400.0","5","182.0","3","4"
"601","Bilocale via Ciro Trabalza, Massimina, Roma","700.0","2","50.0","nan","1"
"602","Attico via Sicilia, Vittorio Veneto, Roma","2100.0","3","90.0","nan","1"
"603","Appartamento via Castelfranco Veneto, Fleming, Roma","1500.0","5","155.0","2","1"
"604","Monolocale via della Palombella, Pantheon, Roma","1000.0","nan","40.0","nan","1"
"605","Appartamento via della Camilluccia, Camilluccia - Farnesina, Roma","2200.0","5","200.0","3","1"
"606","Monolocale via Pisino 159, Villa Gordiani, Roma","650.0","nan","40.0","nan","1"
"607","Monolocale via Robert Musil, Talenti - Monte Sacro, Roma","780.0","nan","41.0","nan","1"
"608","Bilocale via Tespi, Axa, Roma","950.0","2","80.0","nan","1"
"609","Attico via Bolzano, Trieste - Coppedè, Roma","2000.0","3","90.0","2","1"
"610","Bilocale via Lazio, Vittorio Veneto, Roma","1400.0","2","50.0","nan","1"
"611","Bilocale via Nora Ricci, Malafede, Roma","860.0","2","60.0","nan","1"
"612","Trilocale via Andrea Millevoi 83, Cecchignola - Giuliano Dalmata, Roma","1100.0","3","85.0","2","1"
"613","Loft via Baccina, Monti, Roma","1500.0","nan","45.0","nan","1"
"614","Bilocale via Giacomo da Breno, Dragona, Roma","600.0","2","45.0","nan","1"
"615","Bilocale via Enzo Martinelli, Castel di Leva, Roma","800.0","2","40.0","nan","1"
"616","Attico via delle Capannelle, Capannelle - Statuario, Roma","2000.0","3","65.0","nan","1"
"617","Appartamento via Flaminia, Flaminio, Roma","2250.0","5+","156.0","2","1"
"618","Trilocale via Colonnello Tommaso Masala, Parco de' Medici - Muratella, Roma","950.0","3","70.0","2","1"
"619","Trilocale via Pompeo Ugonio 4, Bologna, Roma","1750.0","3","89.0","nan","1"
"620","Attico via di Val Cannuta, Aurelio - Val Cannuta, Roma","1150.0","3","52.0","2","1"
"621","Bilocale Lungomare Duca degli Abruzzi 28, Ostia Ponente, Roma","990.0","2","50.0","nan","1"
"622","Trilocale via Francesco Tovaglieri 213, Alessandrino - Torre Spaccata, Roma","1000.0","3","95.0","2","1"
"623","Monolocale via Oglio, Trieste - Coppedè, Roma","650.0","nan","22.0","nan","1"
"624","Bilocale via Alessandro Santini, Massimina, Roma","500.0","2","45.0","nan","1"
"625","Quadrilocale via Eugenio Terziani 2, Africano - Villa Chigi, Roma","1650.0","4","100.0","2","1"
"626","Monolocale via Anagnina, Morena, Roma","800.0","nan","55.0","nan","1"
"627","Trilocale piazza Cola di Rienzo, Prati, Roma","1800.0","3","150.0","2","1"
"628","Bilocale via Teresa Gnoli 10, Monte Mario - Trionfale, Roma","780.0","2","60.0","nan","1"
"629","Bilocale via Silvio Benco, Villa Gordiani, Roma","800.0","2","70.0","nan","1"
"630","Bilocale via dei Casali del Drago 9/C, Tor Sapienza - La Rustica, Roma","750.0","2","60.0","nan","1"
"631","Mansarda viale Aurelio Galleppini, Mezzocammino, Roma","700.0","2","49.0","nan","1"
"632","Appartamento via Acherusio 16, Africano - Villa Chigi, Roma","2200.0","5","130.0","2","1"
"633","Bilocale via del Pianeta Terra, Torrino, Roma","950.0","2","60.0","nan","1"
"634","Monolocale via del Lago Terrione 52, Gregorio VII - Piccolomini, Roma","700.0","nan","50.0","nan","1"
"635","Casale via di Boccea 1115, Valle Santa, Roma","800.0","3","65.0","nan","1"
"636","Trilocale via Fratel Mario Adani, Ponte di Nona, Roma","700.0","3","75.0","nan","1"
"637","Quadrilocale viale dello Scalo San Lorenzo, San Lorenzo, Roma","1500.0","4","75.0","nan","1"
"638","Trilocale via Itala, Borghesiana, Roma","700.0","3","100.0","2","1"
"639","Trilocale via Raffaele Conforti, Aurelio - Val Cannuta, Roma","1150.0","3","85.0","2","1"
"640","Monolocale via Francesco Petrarca, Esquilino, Roma","600.0","nan","30.0","nan","1"
"641","Bilocale via dell'Isola Farnese, La Storta, Roma","650.0","2","55.0","nan","1"
"642","Bilocale via Feroleto della Chiesa, Rocca Cencia, Roma","500.0","2","35.0","nan","1"
"643","Quadrilocale via Appia Nuova 625, Colli Albani, Roma","1400.0","4","103.0","2","1"
"644","Appartamento via Della Ferratella In Laterano, San Giovanni, Roma","3900.0","5+","240.0","3","1"
"645","Trilocale via Tiberio Imperatore, San Paolo, Roma","1450.0","3","120.0","2","1"
"646","Trilocale via Gragnano 6, Borghesiana, Roma","650.0","3","70.0","nan","1"
"647","Trilocale via Giuseppe Di Vittorio 15, Villa Gordiani, Roma","1040.0","3","118.0","2","1"
"648","Trilocale via Vervio, Morena, Roma","800.0","3","100.0","nan","1"
"649","Palazzo - Edificio via Barberini 82, Barberini, Roma","8370.0","5+","251.0","3","1"
"650","Appartamento via Urbana 170, Repubblica, Roma","3100.0","5","170.0","2","1"
"651","Bilocale via Margutta 64, Piazza del Popolo, Roma","1800.0","2","90.0","nan","1"
"652","Trilocale piazza Gondar 22, Africano - Villa Chigi, Roma","1350.0","3","82.0","nan","1"
"653","Bilocale via dell'Isola Farnese, La Storta, Roma","700.0","2","65.0","nan","1"
"654","Trilocale piazza dei Re di Roma 57, Re di Roma, Roma","1450.0","3","95.0","nan","1"
"655","Appartamento via Arbia 70, Africano - Villa Chigi, Roma","2500.0","5+","160.0","2","1"
"656","Trilocale via Pramollo 10, Cornelia - Montespaccato, Roma","850.0","3","72.0","nan","1"
"657","Trilocale via Bracciano 51, Grottarossa - Saxa Rubra, Roma","1200.0","3","124.0","2","1"
"658","Trilocale via Fosso del Fontaniletto 4, Grottarossa - Saxa Rubra, Roma","1000.0","3","100.0","nan","1"
"659","Trilocale via Sibari 10, San Giovanni, Roma","1200.0","3","71.0","2","1"
"660","Quadrilocale via della Torba, Pietralata, Roma","1200.0","4","95.0","nan","1"
"661","Trilocale via della Divisione Torino, Cecchignola - Giuliano Dalmata, Roma","850.0","3","95.0","nan","1"
"662","Trilocale via Savoca, Rocca Cencia, Roma","550.0","3","60.0","nan","1"
"663","Bilocale via Ruggero Fiore, Cipro, Roma","1200.0","2","60.0","nan","1"
"664","Attico viale Bruno Buozzi, Euclide, Roma","4500.0","5","288.0","3","1"
"665","Appartamento via Giovanni Arrivabene, Vigna Clara - Vigna Stelluti, Roma","2400.0","5+","220.0","3","1"
"666","Quadrilocale piazza Venezia, Largo Argentina, Roma","2900.0","4","150.0","2","1"
"667","Casale Strada Provinciale Claudia Braccianese, Olgiata, Roma","1600.0","3","115.0","2","1"
"668","Quadrilocale via di Ripetta, Piazza del Popolo, Roma","6500.0","4","170.0","nan","1"
"669","Bilocale via Antonio Nibby 18, Bologna, Roma","1000.0","2","63.0","nan","1"
"670","Trilocale via Peccioli, Nuovo Salario, Roma","1200.0","3","106.0","2","1"
"671","Quadrilocale via di Val Cannuta, Aurelio - Val Cannuta, Roma","1150.0","4","100.0","nan","1"
"672","Bilocale via dei Chiavari, Campo de' Fiori, Roma","1500.0","2","60.0","nan","1"
"673","Appartamento via Antonio Bertoloni, Parioli, Roma","5000.0","5+","247.0","2","1"
"674","Appartamento via Sebastiano Conca 11, Parioli, Roma","5200.0","5+","315.0","3+","1"
"675","Appartamento ottimo stato, secondo piano, Piazzale degli Eroi, Roma","1550.0","5","120.0","2","1"
"676","Appartamento via Archimede, Euclide, Roma","2300.0","5+","167.0","2","0"
"677","Appartamento via Monte Delle Gioie 13, Africano - Villa Chigi, Roma","3000.0","5+","180.0","2","0"
"678","Trilocale via Alberto Caroncini, Parioli, Roma","1800.0","3","98.0","2","0"
"679","Bilocale piazza Tuscolo, Re di Roma, Roma","820.0","2","45.0","nan","0"
"680","Trilocale via Francesco Milizia, Flaminio, Roma","1500.0","3","85.0","2","0"
"681","Bilocale via Carlo Bernari, Casal Boccone, Roma","750.0","2","58.0","nan","0"
"682","Bilocale via della Divina Provvidenza 8, Aurelio - Val Cannuta, Roma","850.0","2","54.0","nan","0"
"683","Attico via Lorenzo Cusani Visconti 12, Ostia Levante, Roma","1000.0","4","148.0","2","0"
"684","Quadrilocale via Orso Mario Corbino, Marconi, Roma","1500.0","4","90.0","2","0"
"685","Bilocale via Gasperina 300, Anagnina, Roma","740.0","2","50.0","nan","0"
"686","Bilocale via Francesco Tovaglieri, Alessandrino - Torre Spaccata, Roma","750.0","2","40.0","nan","0"
"687","Quadrilocale via Flaminia 732, Fleming, Roma","1450.0","4","75.0","3","0"
"688","Attico via Filettino, Tor de' Schiavi, Roma","1100.0","3","90.0","nan","0"
"689","Monolocale via Cassia 791, Tomba di Nerone, Roma","650.0","nan","40.0","nan","0"
"690","Quadrilocale viale dell'Umanesimo, Eur, Roma","2000.0","4","160.0","2","0"
"691","Appartamento via dei Sansovino, Flaminio, Roma","3300.0","5+","195.0","2","0"
"692","Appartamento via Alessandro Poerio, Monteverde Vecchio, Roma","1450.0","5","400.0","3+","0"
"693","Attico via Nicola Martelli, Euclide, Roma","1100.0","5","300.0","3+","0"
"694","Trilocale via Amsterdam, Torrino, Roma","1300.0","3","70.0","2","0"
"695","Bilocale viale Cortina d'Ampezzo 199, Cortina d'Ampezzo, Roma","1000.0","2","55.0","nan","0"
"696","Quadrilocale largo Valtournanche 11, Conca d'Oro - Valli, Roma","1250.0","4","95.0","2","0"
"697","Trilocale via Suor Celestina Donati, Battistini - Primavalle, Roma","800.0","3","63.0","nan","0"
"698","Mansarda via Antonino Pio, San Paolo, Roma","1000.0","3","70.0","nan","0"
"699","Monolocale via Guido Laj, Tor Sapienza - La Rustica, Roma","690.0","nan","45.0","nan","0"
"700","Trilocale via Sutera 37, Borghesiana, Roma","890.0","3","75.0","2","0"
"701","Trilocale via di Monte del Gallo, Gregorio VII - Piccolomini, Roma","2600.0","3","105.0","2","2"
"702","Attico via Andrea Millevoi 45, Cecchignola - Giuliano Dalmata, Roma","1300.0","4","110.0","3","2"
"703","Monolocale via Massa di San Giuliano 295, Castelverde, Roma","4880.0","nan","450.0","nan","2"
"704","Bilocale viale Carmelo Bene, Porta di Roma, Roma","800.0","2","60.0","nan","2"
"705","Bilocale via Alberico II, Borgo, Roma","1800.0","2","90.0","2","2"
"706","Trilocale via Antonio Pollaiolo, Parioli, Roma","2300.0","3","100.0","2","2"
"707","Attico via Giacinta Pezzana, Parioli, Roma","2500.0","4","145.0","2","2"
"708","Trilocale via Publio Rutilio Rufo 18, Cinecittà, Roma","950.0","3","85.0","nan","2"
"709","Appartamento via Nomentana 248, Bologna, Roma","3600.0","5","210.0","3","2"
"710","Trilocale viale Antonio Ciamarra, Cinecittà, Roma","850.0","3","83.0","2","2"
"711","Quadrilocale via delle Baleniere, Ostia Ponente, Roma","1350.0","4","135.0","2","2"
"712","Trilocale via della Farnesina 100, Vigna Clara - Vigna Stelluti, Roma","1500.0","3","87.0","2","2"
"713","Trilocale via Flavio Stilicone, Cinecittà, Roma","900.0","3","93.0","nan","2"
"714","Trilocale viale Pico della Mirandola, Ardeatino - Montagnola, Roma","950.0","3","97.0","nan","2"
"715","Bilocale via della Stelletta, Montecitorio, Roma","1750.0","2","45.0","nan","2"
"716","Bilocale via Veientana Vetere 312, Labaro, Roma","550.0","2","35.0","nan","2"
"717","Quadrilocale via Valentino Mazzola, Roma 70, Roma","1350.0","4","140.0","2","2"
"718","Bilocale via di San Giovanni in Laterano, Colosseo - Fori Imperiali, Roma","1100.0","2","50.0","nan","2"
"719","Appartamento piazza Stefano Jacini 5, Vigna Clara - Vigna Stelluti, Roma","3000.0","5","297.0","3","2"
"720","Quadrilocale via Sabotino 2, Mazzini - Delle Vittorie, Roma","2400.0","4","166.0","2","2"
"721","Bilocale via dell'Osteria del Finocchio, Fontana Candida, Roma","550.0","2","57.0","nan","2"
"722","Bilocale piazza di Pasquino, Piazza Navona, Roma","3500.0","2","50.0","nan","2"
"723","Monolocale via Oreste Tommasini, Bologna, Roma","800.0","nan","40.0","nan","2"
"724","Attico via Raimondo Montecuccoli, Pigneto, Roma","1400.0","5","110.0","2","2"
"725","Trilocale via Pompeo Trogo, Balduina, Roma","1500.0","3","93.0","nan","2"
"726","Bilocale via Ettore Giovenale, Pigneto, Roma","1000.0","2","65.0","nan","6"
"727","Attico via degli Scipioni 220, Prati, Roma","2000.0","2","95.0","nan","6"
"728","Bilocale largo Re Ina 6, Cornelia - Montespaccato, Roma","750.0","2","45.0","nan","6"
"729","Monolocale via di Portonaccio 184, Casal Bertone, Roma","550.0","nan","33.0","nan","6"
"730","Bilocale via Borghetto di Vara, Pisana - Bravetta, Roma","890.0","2","60.0","nan","6"
"731","Trilocale via Tommaso d'Aquino 46, Piazzale degli Eroi, Roma","1300.0","3","85.0","nan","6"
"732","Trilocale via Sante Vandi 75, Romanina, Roma","800.0","3","83.0","2","6"
"733","Appartamento via Casilina, San Giovanni, Roma","1450.0","5","130.0","3","6"
"734","Bilocale via di Casal Boccone, Casal Boccone, Roma","950.0","2","46.0","nan","6"
"735","Quadrilocale via Valentino Mazzola, Roma 70, Roma","1350.0","4","140.0","2","6"
"736","Trilocale via Manfredi Azzarita, Cassia - San Godenzo, Roma","1300.0","3","95.0","nan","6"
"737","Quadrilocale via fabio numerio, Furio Camillo, Roma","1300.0","4","135.0","2","6"
"738","Trilocale via Teodoro Pateras 19, Trastevere, Roma","2400.0","3","93.0","2","6"
"739","Bilocale via Archimede 164, Euclide, Roma","2200.0","2","44.0","nan","6"
"740","Monolocale via Anton da Noli 34, Garbatella, Roma","550.0","nan","14.0","nan","6"
"741","Loft via Monticiano, Trullo - Colle del Sole, Roma","700.0","2","100.0","nan","6"
"742","Trilocale viale Leonardo da Vinci, San Paolo, Roma","1100.0","3","96.0","nan","6"
"743","Appartamento via Val d'Ossola 59, Città Giardino, Roma","1600.0","5+","150.0","2","6"
"744","Quadrilocale via fabio numerio, Furio Camillo, Roma","1300.0","4","135.0","2","6"
"745","Trilocale via Poggio di Venaco 28, Ostia Levante, Roma","900.0","3","80.0","2","6"
"746","Bilocale via Domenico Cucchiari 47, Casal Bertone, Roma","850.0","2","60.0","nan","6"
"747","Trilocale viale Prospero Colonna, Portuense, Roma","1200.0","3","93.0","2","6"
"748","Quadrilocale via Montefiorino 61, Labaro, Roma","980.0","4","90.0","2","6"
"749","Trilocale via val solda 157, Città Giardino, Roma","1350.0","3","101.0","2","6"
"750","Monolocale via Frattina, Spagna, Roma","1200.0","nan","40.0","nan","6"
"751","Bilocale via Seneca 73, Balduina, Roma","nan","2","50.0","nan","4"
"752","Quadrilocale via Albalonga 7, Re di Roma, Roma","1300.0","4","120.0","nan","4"
"753","Quadrilocale corso francia ,, Ponte Milvio, Roma","1500.0","4","130.0","2","4"
"754","Trilocale piazza Ungheria, Pinciano - Villa Ada, Roma","1050.0","3","55.0","nan","4"
"755","Villa unifamiliare vicolo del Casale Lumbroso, Casal Lumbroso, Roma","9000.0","5+","699.0","3+","4"
"756","Bilocale via della Vetrina, Piazza Navona, Roma","1050.0","2","67.0","nan","4"
"757","Appartamento via Ettore Gabrici 1, Anagnina, Roma","950.0","5+","192.0","2","4"
"758","Attico via Angelina Marsciano 14, Camilluccia - Farnesina, Roma","1950.0","4","175.0","3","4"
"759","Bilocale via Alfredo Baccarini, Appio Latino, Roma","750.0","2","50.0","nan","4"
"760","Bilocale viale Battista Bardanzellu 112, Colli Aniene, Roma","850.0","2","79.0","nan","4"
"761","Trilocale via Riccardo Grazioli Lante 15A, Mazzini - Delle Vittorie, Roma","1500.0","3","70.0","2","4"
"762","Quadrilocale via Curzio Malaparte, Fonte Ostiense, Roma","1050.0","4","110.0","2","4"
"763","Trilocale via Dolceacqua, Pisana - Bravetta, Roma","1200.0","3","100.0","nan","4"
"764","Quadrilocale via degli Avignonesi 32, Barberini, Roma","2500.0","4","95.0","2","4"
"765","Bilocale via Luigi Kossuth 53, Villa Bonelli, Roma","800.0","2","71.0","nan","4"
"766","Trilocale via del Pie' di Marmo 31, Pantheon, Roma","nan","3","100.0","2","4"
"767","Trilocale via Nicolò da Pistoia, Garbatella, Roma","nan","3","107.0","nan","4"
"768","Quadrilocale via di Ripetta, Piazza del Popolo, Roma","6500.0","4","170.0","2","4"
"769","Quadrilocale via Sallustiana 1, Sallustiano, Roma","2000.0","4","110.0","2","4"
"770","Bilocale via Luca della Robbia, Testaccio, Roma","1350.0","2","75.0","nan","4"
"771","Trilocale via Giuseppe Cerbara, Ardeatino - Montagnola, Roma","800.0","3","90.0","2","4"
"772","Trilocale piazza Volsinio, Trieste - Coppedè, Roma","1800.0","3","100.0","2","4"
"773","Quadrilocale via della Mendola, Cortina d'Ampezzo, Roma","1900.0","4","140.0","2","4"
"774","Appartamento via Flaminia, Flaminio, Roma","3200.0","5+","196.0","2","4"
"775","Trilocale via Mordano, Acilia, Roma","750.0","3","60.0","nan","4"
"776","Bilocale via di Val Favara 92, Torrevecchia, Roma","800.0","2","66.0","nan","1"
"777","Attico via Alexander Fleming, Fleming, Roma","2900.0","3","82.0","2","1"
"778","Quadrilocale via Capodistria, Trieste - Coppedè, Roma","2550.0","4","153.0","2","1"
"779","Quadrilocale via dei Giuochi Istmici 7, Vigna Clara - Vigna Stelluti, Roma","1350.0","4","110.0","2","1"
"780","Trilocale via Borgorose, Tomba di Nerone, Roma","1190.0","3","83.0","nan","1"
"781","Trilocale via Ponza 6, Città Giardino, Roma","1500.0","3","100.0","nan","1"
"782","Quadrilocale via Arbia, Africano - Villa Chigi, Roma","2500.0","4","150.0","2","1"
"783","Bilocale via Seneca 73, Balduina, Roma","nan","2","50.0","nan","1"
"784","Villa unifamiliare via Gregorio XI, Aurelio - Val Cannuta, Roma","3500.0","5","160.0","2","1"
"785","Bilocale via del Forte Bravetta 186, Pisana - Bravetta, Roma","695.0","2","35.0","nan","1"
"786","Villa plurifamiliare via Massimo Meliconi, Mostacciano, Roma","3400.0","5+","270.0","3","1"
"787","Appartamento via Anastasio Secondo 109, Gregorio VII - Piccolomini, Roma","1400.0","5","149.0","2","1"
"788","Quadrilocale via gianicolense 165, Monteverde Nuovo, Roma","1200.0","4","90.0","nan","1"
"789","Bilocale via Italo Piccagli 27, La Giustiniana, Roma","600.0","2","45.0","nan","1"
"790","Quadrilocale viale Cesare Pavese 410, Fonte Ostiense, Roma","2000.0","4","158.0","2","1"
